YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W12,99442,100,10,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W12,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W12,3484,2,1933,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W12,3974,0,1403,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W12,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W12,142660,134,1,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W12,5690,65,17514,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W12,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W12,4200,0,459,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W12,9076,13,19367,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W12,19,1,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W12,207757,565,373029,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W12,71979,44,1281,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W12,42,2,1,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W12,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W12,6026,3,8073,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W12,14128,408,51364,0,,ES,47332614,ES,HCW,COM,2180000
2021-W12,41239,23,12,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W12,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W12,3197,1,6859,0,,ES,47332614,ES,LTCF,COM,405179
2021-W12,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W12,333,0,61,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W12,1162,51,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W13,80727,52,21466,0,393600,ES,47332614,ES,ALL,MOD,39006858
2021-W13,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W13,512529,674,27,0,115200,ES,47332614,ES,ALL,AZ,39006858
2021-W13,433924,671,236894,0,672750,ES,47332614,ES,ALL,COM,39006858
2021-W13,504,0,238,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W13,10810,12,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W13,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W13,848,3,1074,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W13,4994,142,8270,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W13,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W13,3044,10,1899,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W13,92662,392,12,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W13,60624,109,8,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W13,3146,80,5702,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W13,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W13,2162,2,1238,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W13,348299,157,4,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W13,4821,64,6188,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W13,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W13,2675,3,1372,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W13,90,2,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W13,36966,10,9603,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W13,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W13,25202,2,1122,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W13,47132,35,15595,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W13,44,2,3,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W13,383058,372,205994,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W13,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W13,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W13,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W13,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W13,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W13,3807,3,3066,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W13,29201,27,13,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W13,7433,49,16121,0,,ES,47332614,ES,HCW,COM,2180000
2021-W13,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W13,1302,6,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W13,1730,4,3697,0,,ES,47332614,ES,LTCF,COM,405179
2021-W13,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W13,30,0,176,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W14,695420,559,31,0,1056500,ES,47332614,ES,ALL,AZ,39006858
2021-W14,1010450,1316,218115,0,1157130,ES,47332614,ES,ALL,COM,39006858
2021-W14,49113,63,19434,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W14,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W14,630,1,789,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W14,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W14,2211,2,1139,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W14,6925,8,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W14,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W14,12853,154,7748,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W14,30537,139,8,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W14,5328,13,4709,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W14,25679,54,2,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W14,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W14,6700,72,4776,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W14,4184,5,2881,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W14,631975,357,21,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W14,4934,6,2981,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W14,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W14,11583,59,4922,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W14,561366,71,6691,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W14,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W14,19560,0,1347,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W14,222,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W14,415564,958,192778,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W14,14468,38,6726,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W14,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W14,82,1,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W14,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W14,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W14,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W14,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W14,4075,23,8574,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W14,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W14,21363,7,3,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W14,11918,111,13723,0,,ES,47332614,ES,HCW,COM,2180000
2021-W14,84,0,157,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W14,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W14,2955,6,3890,0,,ES,47332614,ES,LTCF,COM,405179
2021-W14,519,13,2,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W15,532175,1575,61,0,139200,ES,47332614,ES,ALL,AZ,39006858
2021-W15,1043573,1135,235878,0,1325610,ES,47332614,ES,ALL,COM,39006858
2021-W15,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W15,109313,51,63617,0,328800,ES,47332614,ES,ALL,MOD,39006858
2021-W15,6,7,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W15,1732,1,1370,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W15,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W15,1297,0,949,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W15,91,806,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W15,10811,51,7617,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W15,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W15,13738,8,5831,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W15,221,177,2,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W15,7570,39,4679,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W15,13053,3,2765,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W15,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W15,530955,553,59,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W15,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W15,18441,21,5500,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W15,15377,2,2238,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W15,904335,148,8722,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W15,876,3,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W15,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W15,62444,34,2067,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W15,3401,4,49764,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W15,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W15,100561,875,207923,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W15,26,29,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W15,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W15,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W15,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W15,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W15,5141,8,8848,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W15,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W15,10010,46,13370,0,,ES,47332614,ES,HCW,COM,2180000
2021-W15,1969,15,2,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W15,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W15,3161,0,3113,0,,ES,47332614,ES,LTCF,COM,405179
2021-W15,265,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W15,55,0,167,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W16,83938,21,86001,0,0,ES,47332614,ES,ALL,MOD,39006858
2021-W16,33777,0,0,0,146400,ES,47332614,ES,ALL,JANSS,39006858
2021-W16,848531,1028,423539,0,1240200,ES,47332614,ES,ALL,COM,39006858
2021-W16,390990,351,40,0,345600,ES,47332614,ES,ALL,AZ,39006858
2021-W16,1541,1,577,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W16,5,0,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W16,4,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W16,1892,5,851,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W16,53,3,2,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W16,14117,1,4526,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W16,28,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W16,15387,39,5053,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W16,14364,1,2905,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W16,28,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W16,10297,19,3253,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W16,171,0,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W16,4147,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W16,14150,0,3386,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W16,15325,14,4772,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W16,389942,338,38,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W16,798,5,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W16,770185,331,35175,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W16,38160,10,6894,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W16,26442,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W16,1600,8,67707,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W16,21,5,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W16,35248,620,374353,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W16,3128,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W16,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W16,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W16,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W16,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W16,1682,0,4,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W16,40,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W16,5603,1,5125,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W16,8226,17,7959,0,,ES,47332614,ES,HCW,COM,2180000
2021-W16,67,2,1,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W16,2075,2,1903,0,,ES,47332614,ES,LTCF,COM,405179
2021-W16,84,0,353,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W16,41,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W17,84550,9,76699,0,188400,ES,47332614,ES,ALL,MOD,39006858
2021-W17,97401,0,0,0,126000,ES,47332614,ES,ALL,JANSS,39006858
2021-W17,387972,282,47,0,103200,ES,47332614,ES,ALL,AZ,39006858
2021-W17,783068,558,975284,0,1763690,ES,47332614,ES,ALL,COM,39006858
2021-W17,2,1,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W17,1914,0,1939,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W17,4,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W17,2217,0,493,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W17,52,3,4,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W17,77,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W17,14476,2,3047,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W17,13914,23,11254,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W17,174,2,4,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W17,9476,13,6110,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W17,95,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W17,13672,1,2321,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W17,18306,1,2879,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W17,102728,20,10761,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W17,32195,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W17,386943,273,37,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W17,34946,2,21350,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W17,60345,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W17,637760,327,538516,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W17,777,3,2,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W17,17116,175,406532,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W17,4685,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W17,894,3,46605,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W17,24,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W17,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W17,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W17,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W17,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W17,6201,2,3659,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W17,1101,0,14,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W17,71,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W17,8125,18,10679,0,,ES,47332614,ES,HCW,COM,2180000
2021-W17,177,0,1,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W17,70,0,34,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W17,79,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W17,2149,18,2814,0,,ES,47332614,ES,LTCF,COM,405179
2021-W18,26006,3,7712,0,214800,ES,47332614,ES,ALL,MOD,39006858
2021-W18,32387,0,0,0,0,ES,47332614,ES,ALL,JANSS,39006858
2021-W18,203948,286,232322,0,1694160,ES,47332614,ES,ALL,COM,39006858
2021-W18,213716,159,23,0,1576800,ES,47332614,ES,ALL,AZ,39006858
2021-W18,1088,0,39,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W18,50,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W18,1,0,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W18,371,0,391,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W18,8,0,1,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W18,3290,2,2632,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W18,890,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W18,6005,0,506,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W18,43,0,1,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W18,6368,2,1608,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W18,191,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W18,3725,0,369,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W18,93240,6,5480,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W18,9314,0,492,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W18,6282,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W18,213429,149,17,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W18,5691,3,1470,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W18,23490,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W18,97977,212,185612,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W18,230,9,4,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W18,2666,64,36573,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W18,178,0,4836,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W18,1484,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W18,5,1,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W18,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W18,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W18,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W18,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W18,1882,2,2470,0,,ES,47332614,ES,HCW,COM,2180000
2021-W18,213,1,3,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W18,67,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W18,1775,0,383,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W18,191,0,523,0,,ES,47332614,ES,LTCF,COM,405179
2021-W18,107,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W18,13,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W18,8,0,11,0,,ES,47332614,ES,LTCF,MOD,405179
2020-W52,0,,0,0,,FI20,5525292,FI,ALL,MOD,23974
2020-W52,0,,0,0,,FI1D,5525292,FI,ALL,COM,1030639
2020-W52,0,,0,0,,FI1D,5525292,FI,ALL,MOD,1030639
2020-W52,0,,0,0,,FI20,5525292,FI,ALL,UNK,23974
2020-W52,0,,0,0,,FI,5525292,FI,ALL,AZ,4476235
2020-W52,0,,0,0,,FI19,5525292,FI,ALL,AZ,1115634
2020-W52,0,,0,0,,FI19,5525292,FI,ALL,COM,1115634
2020-W52,0,,0,0,,FI19,5525292,FI,ALL,MOD,1115634
2020-W52,0,,0,0,,FI19,5525292,FI,ALL,UNK,1115634
2020-W52,24,,0,0,9750,FI,5525292,FI,ALL,COM,4476235
2020-W52,0,,0,0,,FI,5525292,FI,ALL,MOD,4476235
2020-W52,0,,0,0,,FI,5525292,FI,ALL,UNK,4476235
2020-W52,0,,0,0,,FI1D,5525292,FI,ALL,AZ,1030639
2020-W52,0,,0,0,,FI1D,5525292,FI,ALL,UNK,1030639
2020-W52,0,,0,0,,FI20,5525292,FI,ALL,AZ,23974
2020-W52,0,,0,0,,FI20,5525292,FI,ALL,COM,23974
2020-W52,0,,0,0,,FI1B,5525292,FI,ALL,AZ,1358542
2020-W52,24,,0,0,,FI1B,5525292,FI,ALL,COM,1358542
2020-W52,0,,0,0,,FI1B,5525292,FI,ALL,MOD,1358542
2020-W52,0,,0,0,,FI1B,5525292,FI,ALL,UNK,1358542
2020-W52,0,,0,0,,FI1C,5525292,FI,ALL,AZ,947446
2020-W52,0,,0,0,,FI1C,5525292,FI,ALL,COM,947446
2020-W52,0,,0,0,,FI1C,5525292,FI,ALL,MOD,947446
2020-W52,0,,0,0,,FI1C,5525292,FI,ALL,UNK,947446
2020-W52,0,,0,0,,FI20,5525292,FI,Age18_24,UNK,1893
2020-W52,0,,0,0,,FI20,5525292,FI,Age18_24,MOD,1893
2020-W52,0,,0,0,,FI1C,5525292,FI,Age18_24,UNK,86290
2020-W52,0,,0,0,,FI1B,5525292,FI,Age18_24,AZ,133131
2020-W52,0,,0,0,,FI1B,5525292,FI,Age18_24,COM,133131
2020-W52,0,,0,0,,FI1B,5525292,FI,Age18_24,MOD,133131
2020-W52,0,,0,0,,FI1B,5525292,FI,Age18_24,UNK,133131
2020-W52,0,,0,0,,FI,5525292,FI,Age18_24,AZ,432594
2020-W52,0,,0,0,,FI1C,5525292,FI,Age18_24,MOD,86290
2020-W52,0,,0,0,,FI1D,5525292,FI,Age18_24,AZ,99532
2020-W52,0,,0,0,,FI1D,5525292,FI,Age18_24,COM,99532
2020-W52,0,,0,0,,FI1D,5525292,FI,Age18_24,MOD,99532
2020-W52,0,,0,0,,FI1D,5525292,FI,Age18_24,UNK,99532
2020-W52,0,,0,0,,FI19,5525292,FI,Age18_24,AZ,111748
2020-W52,0,,0,0,,FI19,5525292,FI,Age18_24,COM,111748
2020-W52,0,,0,0,,FI,5525292,FI,Age18_24,UNK,432594
2020-W52,0,,0,0,,FI19,5525292,FI,Age18_24,UNK,111748
2020-W52,0,,0,0,,FI,5525292,FI,Age18_24,MOD,432594
2020-W52,0,,0,0,,FI20,5525292,FI,Age18_24,AZ,1893
2020-W52,0,,0,0,,FI,5525292,FI,Age18_24,COM,432594
2020-W52,0,,0,0,,FI20,5525292,FI,Age18_24,COM,1893
2020-W52,0,,0,0,,FI1C,5525292,FI,Age18_24,AZ,86290
2020-W52,0,,0,0,,FI1C,5525292,FI,Age18_24,COM,86290
2020-W52,0,,0,0,,FI19,5525292,FI,Age18_24,MOD,111748
2020-W52,0,,0,0,,FI,5525292,FI,Age25_49,UNK,1728083
2020-W52,0,,0,0,,FI1C,5525292,FI,Age25_49,MOD,334214
2020-W52,0,,0,0,,FI1C,5525292,FI,Age25_49,COM,334214
2020-W52,0,,0,0,,FI1C,5525292,FI,Age25_49,AZ,334214
2020-W52,0,,0,0,,FI,5525292,FI,Age25_49,MOD,1728083
2020-W52,0,,0,0,,FI19,5525292,FI,Age25_49,AZ,414611
2020-W52,0,,0,0,,FI19,5525292,FI,Age25_49,MOD,414611
2020-W52,0,,0,0,,FI19,5525292,FI,Age25_49,UNK,414611
2020-W52,16,,0,0,,FI,5525292,FI,Age25_49,COM,1728083
2020-W52,0,,0,0,,FI,5525292,FI,Age25_49,AZ,1728083
2020-W52,0,,0,0,,FI20,5525292,FI,Age25_49,UNK,9244
2020-W52,0,,0,0,,FI20,5525292,FI,Age25_49,MOD,9244
2020-W52,0,,0,0,,FI20,5525292,FI,Age25_49,COM,9244
2020-W52,0,,0,0,,FI20,5525292,FI,Age25_49,AZ,9244
2020-W52,0,,0,0,,FI19,5525292,FI,Age25_49,COM,414611
2020-W52,0,,0,0,,FI1C,5525292,FI,Age25_49,UNK,334214
2020-W52,0,,0,0,,FI1D,5525292,FI,Age25_49,UNK,358462
2020-W52,0,,0,0,,FI1D,5525292,FI,Age25_49,MOD,358462
2020-W52,0,,0,0,,FI1D,5525292,FI,Age25_49,COM,358462
2020-W52,0,,0,0,,FI1D,5525292,FI,Age25_49,AZ,358462
2020-W52,0,,0,0,,FI1B,5525292,FI,Age25_49,UNK,611552
2020-W52,0,,0,0,,FI1B,5525292,FI,Age25_49,MOD,611552
2020-W52,16,,0,0,,FI1B,5525292,FI,Age25_49,COM,611552
2020-W52,0,,0,0,,FI1B,5525292,FI,Age25_49,AZ,611552
2020-W52,0,,0,0,,FI1C,5525292,FI,Age50_59,MOD,156381
2020-W52,0,,0,0,,FI20,5525292,FI,Age50_59,MOD,4158
2020-W52,0,,0,0,,FI20,5525292,FI,Age50_59,COM,4158
2020-W52,0,,0,0,,FI19,5525292,FI,Age50_59,AZ,174886
2020-W52,0,,0,0,,FI19,5525292,FI,Age50_59,COM,174886
2020-W52,0,,0,0,,FI19,5525292,FI,Age50_59,UNK,174886
2020-W52,0,,0,0,,FI20,5525292,FI,Age50_59,UNK,4158
2020-W52,0,,0,0,,FI1B,5525292,FI,Age50_59,UNK,221373
2020-W52,0,,0,0,,FI1C,5525292,FI,Age50_59,UNK,156381
2020-W52,0,,0,0,,FI1B,5525292,FI,Age50_59,AZ,221373
2020-W52,0,,0,0,,FI1B,5525292,FI,Age50_59,MOD,221373
2020-W52,0,,0,0,,FI1D,5525292,FI,Age50_59,UNK,167867
2020-W52,0,,0,0,,FI1D,5525292,FI,Age50_59,MOD,167867
2020-W52,0,,0,0,,FI1D,5525292,FI,Age50_59,COM,167867
2020-W52,0,,0,0,,FI1D,5525292,FI,Age50_59,AZ,167867
2020-W52,0,,0,0,,FI19,5525292,FI,Age50_59,MOD,174886
2020-W52,0,,0,0,,FI20,5525292,FI,Age50_59,AZ,4158
2020-W52,0,,0,0,,FI1C,5525292,FI,Age50_59,COM,156381
2020-W52,0,,0,0,,FI1C,5525292,FI,Age50_59,AZ,156381
